testu_hitza	lemma	paragrafoa	testuingurua
jaincoaren		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#11	Nolaco damu ta naigabeac izango cituan beraz gueure Ama doloreenac, icusi ceuanean campoetaco loraa, Jesus Nazaretarra, bere errayetaco semea illic, ta igarturic? Elias, Profeten artean animo andieneco arc, bici ere nai etzeuan, icusi cituenean deseguiñic arrizco altareac, ta illic beste Jaincoaren Profetac,
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Otseguingo ote digot Aita eternoari? ay ene! arestian bere semea ez aditu nairic cegoan, ta nola adituco nau ni? Joango ote natzaca gurutzean dagoan gueure Erredentoreari? Bai, baña onezquero ausaz il da.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Gurasoac nai oi die beren semeai biotzetic: ta semeac doaiñ andicoac diranean, nai oi die gueiago: eder, galantac diranean, are gueiago: cintzoac eta asco jaquiñac diranean, are gueiago: guciaquicoac, ta mundu guciaren choragarri diranean, are amatzen dituzte gueiago.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Baña pauso ber ber oetatic negar eguiten deue‚ alaco semeac iltzen zaistenean.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#8	Bada, ô Virgiña guciz santea, norc esango digu, cembat nai izandu cinion zeure semeari, ta cembat damu artu cenduan aren eriotzean? baña nolaco semea? Christo Jesus, ama gucietatic jaio dan semeric ederrena, ceruac oraindaño prestatu deuen gazteric lirañena, doaiñic andi- enecoa, cintzo, yaquintsu, zur, gozó, guciaquicoa, ta ceru gucien miraria.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Beste gurasoac zor eztie beren semeai, aberats, eder, sendo, osasun onecoac izatea; cerren semea ezta jaiotzen nai deuan amagandic, ezta bere escuco batagandic ez jaiotzeco, ta besteagandic bai.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Baña Virgiñac zor cion bere semeari zan, eta ceuan gucia: zor cion beiñicbeiñ munduan zan humeric eder gozoena izatea: are zor cion jatorriz degun pecatu bague sortzea, gracia guztiaz betea, aingueruac baño gorago jasoa, ceruarequin lurraren aguintaria, ta erreguiña, ta beste gucien gañean Jaungoico baten ama izatea.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Orain bada oec cecusala beregan Virgiñac, ta zor ciozcala bere semeari, ez besteri, nola uste dezue amatuco ceuala, nola naico cigola, ta cein izango ceuala biotzeco maite? Ezta au lurrean vici gueran artean, jaquin aldaguiquegun gauza, eta eztaquit, aingueruac ere jaquingo al deuen ceruan.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Aimbeste bada bere semeari nai izandu cion amac, icusi ceuan illic bere adinaren lorean, illic se- meric gaitzbagueena, pecatuaren cutsuric ere etzeuana.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Aimbeste bada bere semeari nai izandu cion amac, icusi ceuan illic bere adinaren lorean, illic se- meric gaitzbagueena, pecatuaren cutsuric ere etzeuana.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Aimbeste bada bere semeari nai izandu cion amac, icusi ceuan illic bere adinaren lorean, illic se- meric gaitzbagueena, pecatuaren cutsuric ere etzeuana.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Eta doloreen Ama, cer diozu? arren hori da zeure semea? Espiritu Santuagandic sortu zana? Secula guciac icusi deueen guizonic ederrena? Nola dago bada hitzic, asnaseric, bicirican bague? Nora zaca bere záiñetaco odola? Lurrean, baratza, cale, bide gucietan isuria, ta borrero latzen oñazpietan, abere batena baliz bezala.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#11	Tobiasen amac, bere semea campora bialdu ta cegoanean, sendó, ta osasunaz bacebillen ere, negarrac eguiñ oi cituen erremediaquizun etziranac, esaten ceuala maiz, ay ene! ay ene, neure semea!
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#11	Tobiasen amac, bere semea campora bialdu ta cegoanean, sendó, ta osasunaz bacebillen ere, negarrac eguiñ oi cituen erremediaquizun etziranac, esaten ceuala maiz, ay ene! ay ene, neure semea!
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#11	Nolaco damu ta naigabeac izango cituan beraz gueure Ama doloreenac, icusi ceuanean campoetaco loraa, Jesus Nazaretarra, bere errayetaco semea illic, ta igarturic? Elias, Profeten artean animo andieneco arc, bici ere nai etzeuan, icusi cituenean deseguiñic arrizco altareac, ta illic beste Jaincoaren Profetac,
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	), emacumea, orra zeure semea.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	, San Juani cegocala, ta argan gueroi gucioi, orra non dezun zeure semea, zuzas contu iduqui ta zaituco zaituena.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Baña etzaude alperric gurutzearen ondoan, zutic zaude, gueuri laguntzeco, eta semearequico gueure bitarteco ona izateco.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	ô Jesus Virgiñaren semea, esan eguiozu berriro argaitzala bere semetzat: ô Maria Jesusen ama, izan zaite berriz gueure ama: izango guera zeure semeac, ez oraindaño bezala muquer, gogor, legue bague ta aiñ esquer gaistocoac, bai seme eguiazco, amoltsu, fiñ, leyal, beticoac.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Baña etzaude alperric gurutzearen ondoan, zutic zaude, gueuri laguntzeco, eta semearequico gueure bitarteco ona izateco.
semea		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	ô Jesus Virgiñaren semea, esan eguiozu berriro argaitzala bere semetzat: ô Maria Jesusen ama, izan zaite berriz gueure ama: izango guera zeure semeac, ez oraindaño bezala muquer, gogor, legue bague ta aiñ esquer gaistocoac, bai seme eguiazco, amoltsu, fiñ, leyal, beticoac.
guc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
ecer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
ecer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Baña ala ere ezteue Virgiñaren doloreen anzic, ecer ez bat dirade aen aldean.
ecer		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
mereci		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
mereci		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
mereci		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Eta dolore cruelac! ha min gogorrac! nola atrevitzen cerate biotz garbi, biguiñ hori, azaletic ere uquitzera? nola etzoazte beste alde batera? eztira ausaz munduan biotz pecatariac, ondo mereci zaituztenac? Oñace itsu garratzac, larga-eguiozue biotz gaitzbaguedun orri: billa itzazue burnizco biotzac, gaitzez beteric daudenac.
mereci		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	alaco amodioz, alaco humildadez escatzeac mereci ote deu tratamentu gogor hori?
mereci		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztegu mereci zeure seme alaba izatea; baña ala ere nai oi dezu dei zaguitzaten pecatarien ama.
guenduela		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
guenduela		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#4	Cer da au, esango dit norbaitec, Virgiña orrec icenic ezteu, beiñ bederic aitatzeco? eranzungo digot, gaur bear guenduela icen orren eguna: baña ez egunic idorotzen dedala, ez eta Virgiñaren icenic gaurco euangelioan.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	ô nolaco ordaña ematen zacan Virgiñari, dio santuac! ematen zaca Zebedeoarena Jaungoico baten semearen orde, mirabe bat mundu onen jabearen orde, guizon uts bat Jaungoico eguiazco baten orde,
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Apostoluac an arteraño etziran sendó fedean; ta etzan miresteco, guizon argal erbal, bildurti batzuec utseguitea.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Cein da guizona, balecus Christoren ama alaco penaz, negar eguingo ez leuqueana? ez lizateque guizona, bai aberé, bai zembor, bai arcaitzen bat.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Baña Eleiza Santea, zeure colcoan, zeure barrutian, emen Azcoitian, badira guizon ta emacume ascó, ez erruquiric, ez damuric, ez miñic, ez guichien dan sentimenduric deueenac, Virgiña icusiagatic doloreen gueieguiaz gañez eguinic.
guizon		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
jarri		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
nola		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
nola		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
nola		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Baña cer da hori Virgiña guciz santea? cer esan nai digu zeure aurpeguiera damugarri orrec? Cerentzat dezu soñeco gaua dirudien hori? Cer eguin da zeure beguien gozoa? nora joan da zeure arpeguico edertasuna? non ezcutatu da zeure colorearen naste churigorri preciatu hura, edo nola dago aiñ itsusqui ubelduric? Oraindaño esan oi cideen, zeu ciñala araco ceruan beiñ batean aguertu zan señale aundia, izarrez burua, illarguiaz oñac, ta gorputz gucia eguzquiaz janci, ta ederturic ceucana.
nola		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Otseguingo ote digot Aita eternoari? ay ene! arestian bere semea ez aditu nairic cegoan, ta nola adituco nau ni? Joango ote natzaca gurutzean dagoan gueure Erredentoreari? Bai, baña onezquero ausaz il da.
nola		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Orain bada oec cecusala beregan Virgiñac, ta zor ciozcala bere semeari, ez besteri, nola uste dezue amatuco ceuala, nola naico cigola, ta cein izango ceuala biotzeco maite? Ezta au lurrean vici gueran artean, jaquin aldaguiquegun gauza, eta eztaquit, aingueruac ere jaquingo al deuen ceruan.
nola		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Orain bada oec cecusala beregan Virgiñac, ta zor ciozcala bere semeari, ez besteri, nola uste dezue amatuco ceuala, nola naico cigola, ta cein izango ceuala biotzeco maite? Ezta au lurrean vici gueran artean, jaquin aldaguiquegun gauza, eta eztaquit, aingueruac ere jaquingo al deuen ceruan.
